sensorname,timeline,humidity,lat,lng
Mountain Mesa,2022-06-22 18:52:51.507,1.44,35.6411,-118.4047
Enderlin,2022-06-22 18:52:32.597,0.7648,46.6215,-97.5956
George,2022-06-22 18:52:40.343,0.544,43.3420,-96.0034
Poseyville,2022-06-22 18:52:43.193,1.9328,38.1697,-87.7834
Linton,2022-06-22 18:52:32.577,1.6032,46.2685,-100.2337
Chalfant,2022-06-22 18:53:48.023,0.0416,37.5105,-118.3750
Rapids City,2022-06-22 18:52:43.813,0.7648,41.5786,-90.3399
Doniphan,2022-06-22 18:52:44.197,2.4544,40.7742,-98.3708
Mount Royal,2022-06-22 18:53:05.730,2.2656,39.8099,-75.2137
Riverside,2022-06-22 18:52:51.070,0.1856,41.8106,-112.1403
Flovilla,2022-06-22 18:52:46.137,0.6368,33.2524,-83.9030
Grant City,2022-06-22 18:52:42.793,0.9376,40.4858,-94.4135
Eagle Lake,2022-06-22 18:52:36.850,0.5728,42.7014,-88.1291
Smithers,2022-06-22 18:52:38.667,0.8608,38.1685,-81.2991
Rolling Hills,2022-06-22 18:52:46.673,5.79232,38.2825,-85.5784
Wayne,2022-06-22 18:52:43.933,2.60928,41.3010,-83.4717
Casa Blanca,2022-06-22 18:52:58.247,0.0768,33.1154,-111.9081
West Cape May,2022-06-22 18:52:33.970,1.0592,38.9423,-74.9378
Rice,2022-06-22 18:52:53.150,0.464,32.2389,-96.4978
New Union,2022-06-22 18:53:47.527,0.0992,34.1422,-86.2218
Dane,2022-06-22 18:52:35.283,1.0496,43.2497,-89.4993
Reid Hope King,2022-06-22 18:53:09.473,3.62144,25.9227,-97.4141
Dash Point,2022-06-22 18:53:10.007,1.9616,47.3130,-122.4154
Knox,2022-06-22 18:52:35.827,2.2144,41.2346,-79.5360
Neffs,2022-06-22 18:52:37.893,0.3104,40.0320,-80.8171
Milltown,2022-06-22 18:52:34.427,0.6848,45.5261,-92.5015
Naalehu,2022-06-22 18:53:01.900,0.5728,19.0698,-155.5751
Sidney,2022-06-22 18:52:41.753,0.9056,40.7459,-95.6447
Savoy,2022-06-22 18:52:54.343,1.5616,33.5999,-96.3662
Hilltop,2022-06-22 18:52:39.090,8.39872,45.0536,-93.2501
Waynetown,2022-06-22 18:52:42.873,2.7936,40.0880,-87.0655
Franklin,2022-06-22 18:52:46.140,0.3872,33.2797,-85.0985
Arlington,2022-06-22 18:52:34.783,0.7232,44.3635,-97.1338
Mansfield,2022-06-22 18:52:44.693,2.448,40.2125,-88.5084
St. George Island,2022-06-22 18:53:01.480,0.2592,29.6520,-84.8881
San Miguel,2022-06-22 18:52:57.460,0.5408,32.1535,-106.7269
McGaheysville,2022-06-22 18:54:29.010,1.456,38.3724,-78.7327
Carlton,2022-06-22 18:52:39.017,0.3296,46.6628,-92.4067
Le Roy,2022-06-22 18:52:40.307,1.76,43.5133,-92.5079
Plummer,2022-06-22 18:52:52.220,0.9824,47.3301,-116.8849
Poipu,2022-06-22 18:53:01.913,0.4832,21.8834,-159.4600
Jefferson Heights,2022-06-22 18:52:37.013,0.8416,42.2361,-73.8822
Ehrenberg,2022-06-22 18:52:50.327,0.1024,33.6175,-114.4883
Stover,2022-06-22 18:52:42.020,1.3952,38.4417,-92.9902
Harbor Isle,2022-06-22 18:52:37.633,12.1872,40.6018,-73.6647
Hopedale,2022-06-22 18:52:44.587,1.056,40.3263,-80.8955
Loup City,2022-06-22 18:52:41.683,1.3152,41.2766,-98.9677
Woodall,2022-06-22 18:53:07.027,0.112,35.8246,-95.0823
Bloomville,2022-06-22 18:52:44.090,2.0544,41.0514,-83.0137
Midway,2022-06-22 18:55:03.257,0.2144,36.3911,-92.4732
Palo,2022-06-22 18:52:41.517,1.12,42.0649,-91.8005
Plain Dealing,2022-06-22 18:52:49.303,0.784,32.9074,-93.6991
Candelero Arriba,2022-06-20 08:33:08.007,2.58176,18.1016,-65.8342
Gratton,2022-06-22 18:52:59.237,0.2272,37.1351,-81.4212
Geraldine,2022-06-22 18:52:37.290,0.3232,34.3579,-86.0037
Marueño,2022-06-20 08:33:07.837,2.4832,18.0585,-66.6569
Spring Ridge,2022-06-22 18:53:07.787,1.3696,40.3533,-75.9892
Chapmanville,2022-06-22 18:52:38.707,1.8848,37.9727,-82.0215
Greenville,2022-06-22 18:52:46.153,0.528,33.0322,-84.7163
Seaman,2022-06-22 18:52:45.143,1.1584,38.9370,-83.5753
Egan,2022-06-22 18:52:58.397,0.2528,30.2460,-92.5135
Carpendale,2022-06-22 18:52:38.093,0.9408,39.6278,-78.7896
Necedah,2022-06-22 18:52:34.600,0.4448,44.0233,-90.0717
Rushmere,2022-06-22 18:52:38.857,0.1248,37.0787,-76.6778
Falls City,2022-06-22 18:52:53.360,1.3856,28.9822,-98.0217
Hulmeville,2022-06-22 18:52:33.693,4.07168,40.1421,-74.9075
Russell Gardens,2022-06-22 18:52:37.693,5.8576,40.7809,-73.7254
Maysville,2022-06-22 18:52:48.813,1.4432,34.9070,-77.2324
Whitehall,2022-06-22 18:52:54.697,1.7504,45.8709,-112.0976
Rockwell Place,2022-06-22 18:54:56.317,0.528,35.0422,-101.9084
Brook,2022-06-22 18:52:41.693,1.824,40.8664,-87.3653
New Washington,2022-06-22 18:52:44.243,0.9216,40.9604,-82.8547
Adams Center,2022-06-22 18:52:36.473,0.2528,43.8616,-76.0001
Cerrillos Hoyos,2022-06-20 08:32:58.457,1.56704,18.0656,-66.5687
Brushy,2022-06-22 18:52:50.200,0.0448,35.5578,-94.7434
Odin,2022-06-22 18:52:45.217,1.2288,38.6159,-89.0541
Pinesdale,2022-06-22 18:52:54.693,0.9504,46.3339,-114.2232
Sutton,2022-06-22 18:52:38.487,1.5872,38.6663,-80.7116
Belview,2022-06-22 18:53:14.047,0.6976,37.1688,-80.5110
Paw Paw,2022-06-22 18:52:43.803,2.1568,41.6877,-88.9800
Briggs,2022-06-22 18:53:06.887,0.144,35.9202,-94.8825
Okeene,2022-06-22 18:52:55.063,0.544,36.1171,-98.3167
Clayton,2022-06-22 18:52:41.907,2.0352,39.6892,-86.5234
Section,2022-06-22 18:52:50.270,0.2688,34.5816,-85.9849
Bethel Springs,2022-06-22 18:52:47.833,0.5504,35.2342,-88.6131
Altamont,2022-06-22 18:52:47.800,0.0576,35.4325,-85.7433
Elkhorn,2022-06-22 18:52:50.053,0.256,36.8103,-121.7212
Ponderosa Pine,2022-06-22 18:52:57.343,0.1504,34.9720,-106.3369
Jeffersonville,2022-06-22 18:52:47.240,0.336,32.6863,-83.3433
Ringling,2022-06-22 18:52:54.290,1.5744,34.1772,-97.5915
Boonville,2022-06-22 18:52:57.950,0.2208,39.0115,-123.3740
South Fork,2022-06-22 18:52:33.497,2.6112,40.3635,-78.7919
Plymptonville,2022-06-22 18:53:07.803,0.9472,41.0426,-78.4466
Wheatland,2022-06-22 18:52:42.533,2.1472,41.8331,-90.8380
Coldspring,2022-06-22 18:52:55.637,0.6624,30.5898,-95.1307
Philmont,2022-06-22 18:52:37.000,1.0112,42.2478,-73.6462
Haliimaile,2022-06-22 18:53:01.847,0.3552,20.8671,-156.3381
Mertzon,2022-06-22 18:52:53.207,0.8096,31.2620,-100.8208
Central Lake,2022-06-22 18:52:42.373,1.1072,45.0694,-85.2625
Soudersburg,2022-06-22 18:53:07.570,1.0784,40.0150,-76.1529
Lenkerville,2022-06-22 18:53:07.427,1.23136,40.5327,-76.9594
Fair Haven,2022-06-22 18:52:36.607,0.6976,43.3263,-76.7044
North Bonneville,2022-06-22 18:52:52.273,0.4864,45.6425,-121.9688
Forrest,2022-06-22 18:52:44.157,1.8944,40.7511,-88.4096
Sunrise Beach Village,2022-06-22 18:52:54.533,0.7264,30.5862,-98.4187
Marine,2022-06-22 18:52:45.170,1.6448,38.7868,-89.7789
Hamer,2022-06-22 18:54:18.713,0.2432,34.4741,-79.3258
Clearview Acres,2022-06-22 18:53:10.797,1.0208,41.5842,-109.2801
Hustisford,2022-06-22 18:52:35.103,1.1008,43.3441,-88.6031
Saddle Rock,2022-06-22 18:53:06.317,5.06624,40.7947,-73.7492
Washington,2022-06-22 18:52:33.093,1.2608,39.8160,-97.0487
Rhodhiss,2022-06-22 18:52:50.123,1.0304,35.7684,-81.4312
Castle Hayne,2022-06-22 18:52:45.997,0.256,34.3583,-77.9114
Cresson,2022-06-22 18:52:51.833,0.1056,32.5299,-97.6154
Hughes,2022-06-22 18:52:46.990,0.5408,34.9483,-90.4707
Rossville,2022-06-22 18:52:42.057,2.2112,39.1358,-95.9496
Stamping Ground,2022-06-22 18:52:47.560,2.0832,38.2697,-84.6831
Mackinac Island,2022-06-22 18:52:36.310,0.2784,45.8593,-84.6253
Alexandria,2022-06-22 18:52:47.720,0.6048,36.0791,-86.0382
Crivitz,2022-06-22 18:52:36.300,0.7712,45.2337,-88.0067
Beasley,2022-06-22 18:52:52.017,1.184,29.4952,-95.9154
Allardt,2022-06-22 18:52:45.673,0.3232,36.3811,-84.8814
Eureka,2022-06-22 18:52:34.393,1.312,45.7707,-99.6207
Amador Pines,2022-06-22 18:55:03.783,0.2496,38.4896,-120.5333
Alcorn State University,2022-06-22 18:53:14.863,0.512,31.8804,-91.1407
Athens,2022-06-22 18:52:38.773,3.0368,37.4231,-81.0151
Baudette,2022-06-22 18:52:40.043,0.288,48.7119,-94.5924
Dixon,2022-06-22 18:52:39.927,1.1712,37.9953,-92.0956
Lakeside,2022-06-22 18:52:40.393,1.80096,42.6174,-95.1775
Cattaraugus,2022-06-22 18:52:36.967,1.0944,42.3300,-78.8671
Turbeville,2022-06-22 18:52:49.157,0.912,33.8895,-80.0161
Fremont,2022-06-22 18:52:48.693,0.8992,35.5436,-77.9751
Telford,2022-06-22 18:52:58.143,0.4928,36.2534,-82.5478
Calmar,2022-06-22 18:52:39.233,1.104,43.1811,-91.8679
Churchill,2022-06-22 18:52:58.473,0.3424,45.7500,-111.3102
Hymera,2022-06-22 18:52:43.053,1.7152,39.1859,-87.2989
Inglenook,2022-06-22 18:55:04.743,2.7648,41.5229,-73.4736
Hideout,2022-06-22 18:52:54.787,0.3488,40.6437,-111.4014
Medford,2022-06-22 18:52:52.713,1.1296,36.8035,-97.7378
Rosa,2022-06-22 18:52:50.333,0.288,33.9899,-86.5045
Harris,2022-06-22 18:52:39.063,0.0608,45.5976,-92.9869
Clay City,2022-06-22 18:52:46.710,1.152,37.8622,-83.9277
Cookson,2022-06-22 18:54:09.047,0.0928,35.7155,-94.9199
Shelby,2022-06-22 18:52:55.337,0.064,33.1068,-86.5825
Alamosa East,2022-06-22 18:53:08.927,0.3744,37.4766,-105.8397
Red Butte,2022-06-22 18:52:51.027,2.7776,42.8051,-106.4340
Wink,2022-06-22 18:52:54.497,1.0432,31.7545,-103.1541
Sharon Springs,2022-06-22 18:52:42.070,1.3504,38.8943,-101.7511
De Soto,2022-06-22 18:52:39.427,0.6976,41.5371,-94.0103
Arcadia,2022-06-22 18:52:39.370,1.232,42.0862,-95.0432
Kenmare,2022-06-22 18:52:32.420,0.9088,48.6729,-102.0721
Milledgeville,2022-06-22 18:52:43.610,1.7664,41.9636,-89.7747
Gainesboro,2022-06-22 18:52:48.430,0.7808,36.3617,-85.6496
Fletcher,2022-06-22 18:52:54.223,0.7072,34.8237,-98.2341
Plattsville,2022-06-22 18:53:17.037,1.2224,41.2260,-73.2591
Holiday Lakes,2022-06-22 18:52:54.610,1.3824,29.2083,-95.5146
Whitewood,2022-06-22 18:52:34.747,1.9104,44.4617,-103.6381
Inwood,2022-06-22 18:52:40.343,0.8576,43.3092,-96.4344
Fairview,2022-06-22 18:52:53.457,1.5168,47.8520,-104.0510
Fairplay,2022-06-22 18:53:20.410,0.4448,33.6187,-84.8605
Nortonville,2022-06-22 18:52:46.740,1.0496,37.1860,-87.4556
Wisner,2022-06-22 18:52:49.380,1.5264,31.9805,-91.6551
Luxora,2022-06-22 18:52:47.733,1.4272,35.7575,-89.9298
Pickensville,2022-06-22 18:52:37.743,0.1536,33.2336,-88.2744
Hayneville,2022-06-22 18:52:36.143,0.6528,32.1822,-86.5787
Houston,2022-06-22 18:52:39.207,0.9856,43.7583,-91.5706
Centerville,2022-06-22 18:52:51.910,0.6784,31.2583,-95.9794
Gadsden,2022-06-22 18:52:59.347,0.1024,33.8480,-80.7663
Dunkerton,2022-06-22 18:52:40.430,1.072,42.5678,-92.1609
Millington,2022-06-22 18:52:43.343,0.8896,43.2784,-83.5273
Summitville,2022-06-22 18:52:42.827,2.144,40.3359,-85.6436
Vaiden,2022-06-22 18:52:49.207,0.5632,33.3332,-89.7533
Fort Calhoun,2022-06-22 18:52:40.567,1.7792,41.4563,-96.0264
Apple Valley,2022-06-22 18:52:53.933,0.0288,37.0810,-113.1034
Mechanicsville,2022-06-22 18:52:40.517,1.472,41.9056,-91.2536
Farmington,2022-06-22 18:52:58.933,0.4768,39.8100,-79.5623
Seneca,2022-06-22 18:52:37.257,0.5376,41.3770,-79.7073
Phillipsburg,2022-06-22 18:53:01.680,2.51808,31.4389,-83.5203
Diamond City,2022-06-22 18:52:46.820,0.4288,36.4574,-92.9129
Correctionville,2022-06-22 18:52:39.317,2.0192,42.4775,-95.7831
Duck Hill,2022-06-22 18:52:49.203,1.1712,33.6316,-89.7154
Smithfield,2022-06-22 18:52:33.040,1.6928,39.8021,-79.8089
Hollywood,2022-06-22 18:52:48.893,0.1312,34.7195,-85.9641
Plainfield,2022-06-22 18:52:34.610,0.7776,44.2175,-89.4969
Butte des Morts,2022-06-22 18:52:57.757,0.9792,44.1058,-88.6564
Bremond,2022-06-22 18:52:51.923,1.3664,31.1657,-96.6760
Sonora,2022-06-22 18:52:47.587,0.8928,37.5319,-85.8947
Knights Landing,2022-06-22 18:52:56.970,2.24,38.7980,-121.7175
Yoe,2022-06-22 18:52:33.840,4.5008,39.9096,-76.6365
Carnesville,2022-06-22 18:52:47.060,0.384,34.3729,-83.2328
Moulton,2022-06-22 18:52:55.527,1.4496,29.5723,-97.1465
Lemannville,2022-06-22 18:52:58.397,1.1936,30.1028,-90.9239
Beaver Creek,2022-06-22 18:55:03.547,0.3872,30.4491,-96.5618
Crawford,2022-06-22 18:52:54.513,0.8256,31.5382,-97.4465
Schleswig,2022-06-22 18:52:41.537,0.9728,42.1612,-95.4352
White Sulphur Springs,2022-06-22 18:52:53.527,1.216,46.5453,-110.9039
Beach Haven,2022-06-22 18:52:33.853,1.232,39.5660,-74.2492
Forest Park,2022-06-22 18:52:54.117,0.6592,35.5096,-97.4469
Burnside,2022-06-22 18:52:45.623,0.3168,37.0042,-84.6489
Selma,2022-06-22 18:52:42.833,1.3504,40.1889,-85.2753
Danvers,2022-06-22 18:52:44.347,1.504,40.5300,-89.1751
Yale,2022-06-22 18:52:54.047,1.3184,36.1151,-96.7011
Gorman,2022-06-22 18:52:45.733,0.416,36.0417,-78.8092
Dortches,2022-06-22 18:52:48.537,0.1472,36.0114,-77.8572
Lake Tapawingo,2022-06-22 18:52:40.907,4.69568,39.0195,-94.3132
Geneva-on-the-Lake,2022-06-22 18:52:43.787,0.5472,41.8561,-80.9491
Sardis,2022-06-22 18:52:48.110,0.7776,32.9756,-81.7621
Holden Beach,2022-06-22 18:52:49.053,0.3968,33.9121,-78.3182
White Lake,2022-06-22 18:52:48.937,1.1776,34.6418,-78.4969
Fairton,2022-06-22 18:52:33.917,0.4224,39.3758,-75.2130
Christiana,2022-06-22 18:52:36.083,2.288,39.9545,-75.9970
Maurertown,2022-06-22 18:52:59.060,0.5568,38.9325,-78.4615
McBee,2022-06-22 18:52:48.950,0.9184,34.4670,-80.2571
Goodfield,2022-06-22 18:52:44.310,0.7424,40.6266,-89.2688
Bearden,2022-06-22 18:52:46.107,0.7456,33.7276,-92.6187
Rand,2022-06-22 18:52:58.030,2.6144,38.2818,-81.5653
Algodones,2022-06-22 18:52:50.113,0.1632,35.3804,-106.4731
Pawnee City,2022-06-22 18:52:41.823,0.9984,40.1106,-96.1530
Lake Secession,2022-06-22 18:53:08.210,0.2048,34.2821,-82.5904
Seabrook Beach,2022-06-22 18:52:58.547,1.1488,42.8850,-70.8234
Tornado,2022-06-22 18:54:46.153,0.336,38.3369,-81.8550
Vega,2022-06-22 18:52:54.127,0.8992,35.2453,-102.4294
Chatom,2022-06-22 18:52:33.483,0.112,31.4691,-88.2460
Cripple Creek,2022-06-22 18:52:51.193,0.7904,38.7467,-105.1851
Grimsley,2022-06-22 18:52:58.130,0.1088,36.2761,-84.9970
Tioga,2022-06-22 18:52:34.243,0.3584,48.3947,-102.9431
Entiat,2022-06-22 18:52:52.147,0.5504,47.6780,-120.2175
Caliente,2022-06-22 18:52:51.227,0.0224,37.6458,-114.4929
Amherst,2022-06-22 18:52:34.693,0.9376,44.4475,-89.2832
Ellport,2022-06-22 18:52:35.940,2.8064,40.8619,-80.2625
Juncal,2022-06-20 08:33:08.063,3.31296,18.3125,-66.9219
Victor,2022-06-22 18:52:42.547,2.4992,41.7306,-92.2949
Lucama,2022-06-22 18:52:48.630,1.9776,35.6449,-78.0076
North Branch,2022-06-22 18:52:43.373,0.832,43.2286,-83.1920
Sandy Springs,2022-06-22 18:53:08.157,0.416,34.5974,-82.7493
La Conner,2022-06-22 18:52:53.437,3.0208,48.3926,-122.4945
Fort Lawn,2022-06-22 18:52:48.940,0.864,34.7003,-80.8991
Cut and Shoot,2022-06-22 18:52:54.547,0.4416,30.3403,-95.3540
Larchwood,2022-06-22 18:52:40.343,1.1584,43.4547,-96.4363
Ocracoke,2022-06-22 18:52:45.797,0.1376,35.1264,-75.9212
Warren,2022-06-22 18:52:58.360,0.2848,30.6127,-94.4105
Victor,2022-06-22 18:52:50.853,2.688,46.4161,-114.1492
Lake Waynoka,2022-06-22 18:53:15.370,0.2784,38.9401,-83.7786
Troy,2022-06-22 18:52:53.420,1.4176,48.4614,-115.8909
Lakeview,2022-06-22 18:52:46.823,1.152,36.3739,-92.5387
Brunswick,2022-06-22 18:52:39.693,0.9984,39.4256,-93.1266
Clarkton,2022-06-22 18:52:48.930,0.9632,34.4891,-78.6559
Pound,2022-06-22 18:52:38.853,0.4608,37.1260,-82.6071
Utica,2022-06-22 18:52:43.157,1.008,38.3380,-85.6559
Pleasantville,2022-06-22 18:52:44.840,2.96992,39.8098,-82.5223
Liberty,2022-06-22 18:53:09.533,0.2048,41.3426,-111.8649
Sykesville,2022-06-22 18:52:35.843,0.7552,41.0475,-78.8185
Sabana,2022-06-20 08:33:07.937,4.68096,18.4643,-66.3517
Poplar,2022-06-22 18:52:52.147,2.31872,48.1105,-105.1969
Lower Brule,2022-06-22 18:52:36.513,1.0608,44.0742,-99.5838
Caldwell,2022-06-22 18:52:34.073,1.12,37.0350,-97.6089
New Philadelphia,2022-06-22 18:52:35.137,0.7968,40.7178,-76.1167
Dollar Bay,2022-06-22 18:52:58.447,0.304,47.1272,-88.5091
Dickeyville,2022-06-22 18:52:35.347,1.1872,42.6246,-90.5914
Copan,2022-06-22 18:52:54.973,1.136,36.9004,-95.9253
Klamath,2022-06-22 18:52:49.850,0.0672,41.5442,-124.0245
Oaktown,2022-06-22 18:52:42.103,1.31264,38.8717,-87.4412
Spearville,2022-06-22 18:52:42.237,1.9072,37.8481,-99.7548
Agency Village,2022-06-22 18:53:12.910,0.1664,45.5796,-97.0782
Lakes of the North,2022-06-22 18:54:50.593,0.0704,44.9361,-84.8845
Gordon,2022-06-22 18:52:35.130,2.016,40.7502,-76.3398
Bow Mar,2022-06-22 18:52:53.810,1.808,39.6251,-105.0511
Buffalo Center,2022-06-22 18:52:39.217,1.1168,43.3894,-93.9428
Watterson Park,2022-06-22 18:52:47.567,0.8288,38.1890,-85.6864
Audubon Park,2022-06-22 18:53:05.590,6.17856,39.8969,-75.0890
Harrisville,2022-06-22 18:52:33.237,1.488,41.1365,-80.0105
Palouse,2022-06-22 18:52:52.233,1.1424,46.9104,-117.0751
Lakeside,2022-06-22 18:55:05.517,0.6624,35.2347,-119.0829
Jonestown,2022-06-22 18:52:49.010,3.0848,34.3222,-90.4541
Randolph,2022-06-22 18:52:52.487,0.9248,41.6655,-111.1846
Lake Shore,2022-06-22 18:52:40.093,0.0928,46.5040,-94.3635
Philpot,2022-06-22 18:54:53.130,0.3616,37.7356,-87.0013
Swayzee,2022-06-22 18:52:42.767,2.5504,40.5066,-85.8244
Wildwood,2022-06-22 18:52:58.383,0.272,30.5256,-94.4456
Falls Creek,2022-06-22 18:52:33.150,1.2832,41.1421,-78.8067
Bear River,2022-06-22 18:52:52.493,0.6208,41.3858,-111.0271
Inez,2022-06-22 18:52:46.707,0.6912,37.8693,-82.5398
Gladbrook,2022-06-22 18:52:40.473,1.7152,42.1861,-92.7151
Minkler,2022-06-22 18:52:57.150,0.2016,36.7276,-119.4589
Grass Valley,2022-06-22 18:53:12.197,0.032,40.7971,-117.7603
Flagtown,2022-06-22 18:53:05.647,0.6976,40.5232,-74.6909
Hollins,2022-06-22 18:52:55.343,0.0992,33.1214,-86.1290
Sugar Notch,2022-06-22 18:52:33.140,1.1968,41.1939,-75.9312
White Springs,2022-06-22 18:52:49.560,0.6496,30.3317,-82.7562
Olin,2022-06-22 18:52:41.520,1.1648,41.9978,-91.1417
Farwell,2022-06-22 18:52:43.323,0.8736,43.8363,-84.8677
Bloomingburg,2022-06-22 18:52:44.943,1.7408,39.6079,-83.3953
Powderly,2022-06-22 18:52:58.243,0.1632,33.8090,-95.5050
Aulander,2022-06-22 18:52:47.703,0.8064,36.2280,-77.1136
Belmont,2022-06-22 18:52:38.133,2.9184,39.3787,-81.2634
Casper Mountain,2022-06-22 18:53:10.797,0.032,42.7416,-106.3082
Harmony,2022-06-22 18:52:42.993,1.4496,39.5337,-87.0730
Quebrada del Agua,2022-06-20 08:32:57.600,2.0736,18.0378,-66.6847
Clermont,2022-06-22 18:52:49.017,0.4032,34.4783,-83.7720
Iyanbito,2022-06-22 18:53:54.727,0.1248,35.5160,-108.4878
Glasgow,2022-06-22 18:52:57.810,0.368,43.4371,-124.1961
Perryville,2022-06-22 18:52:46.727,1.5232,37.6494,-84.9513
Start,2022-06-22 18:52:58.273,0.336,32.4902,-91.8650
Magnet Cove,2022-06-22 18:52:49.020,0.5632,34.4492,-92.8376
Arnolds Park,2022-06-22 18:52:39.220,0.7456,43.3602,-95.1264
Collinsburg,2022-06-22 18:52:58.810,0.6688,40.2196,-79.7849
Candlewood Shores,2022-06-22 18:53:16.823,3.97792,41.4811,-73.4379
Kingston,2022-06-22 18:53:05.683,0.6336,40.3838,-74.6122
Stebbins,2022-06-22 18:54:57.603,1.1904,35.4056,-119.3142
Blue Mounds,2022-06-22 18:52:35.277,1.3504,43.0178,-89.8269
Union Bridge,2022-06-22 18:52:38.077,1.1552,39.5731,-77.1744
North Hornell,2022-06-22 18:52:36.920,2.4224,42.3453,-77.6605
Oregon,2022-06-22 18:52:41.827,1.28,39.9861,-95.1433
Carlisle Barracks,2022-06-22 18:55:05.387,4.30272,40.2101,-77.1730
Clarkfield,2022-06-22 18:52:39.133,1.104,44.7907,-95.8079
Highland,2022-06-22 18:52:35.327,1.0432,43.0475,-90.3801
Sully,2022-06-22 18:52:41.593,2.0384,41.5780,-92.8468
Williamsport,2022-06-22 18:52:44.927,0.6688,39.5824,-83.1206
Cotton Valley,2022-06-22 18:52:49.307,0.4512,32.8135,-93.4228
Schurz,2022-06-22 18:52:51.197,0.1056,38.9673,-118.8240
Anacoco,2022-06-22 18:52:50.557,0.384,31.2545,-93.3440
Alanson,2022-06-22 18:52:43.280,1.2064,45.4425,-84.7871
Owen,2022-06-22 18:52:34.627,0.5088,44.9485,-90.5621
Tilden,2022-06-22 18:52:45.310,1.216,38.2124,-89.6840
Cashton,2022-06-22 18:52:34.940,0.9312,43.7412,-90.7866
Reading,2022-06-22 18:52:35.620,1.1712,41.8396,-84.7478
Funkstown,2022-06-22 18:52:37.980,2.1536,39.6068,-77.7053
Browns Point,2022-06-22 18:53:09.993,2.9184,47.3036,-122.4369
Pine River,2022-06-22 18:52:41.207,0.992,46.7224,-94.3974
Indian Lake,2022-06-22 18:52:54.633,3.60096,26.0877,-97.5027
Shellman,2022-06-22 18:52:48.220,0.3744,31.7571,-84.6159
Craigsville,2022-06-22 18:52:38.620,0.5728,38.0838,-79.3853
Claverack-Red Mills,2022-06-22 18:53:45.980,0.3936,42.2264,-73.7268
Eldridge,2022-06-22 18:52:49.943,1.8176,38.3338,-122.5065
Six Mile,2022-06-22 18:52:50.257,0.5792,34.8082,-82.8154
French Settlement,2022-06-22 18:52:50.597,0.432,30.3156,-90.8031
Sprague,2022-06-22 18:54:35.560,1.8816,37.7938,-81.1822
Benkelman,2022-06-22 18:52:39.617,0.9856,40.0468,-101.5402
Baltic,2022-06-22 18:52:44.453,1.456,40.4435,-81.7010
Millville,2022-06-22 18:52:33.183,1.2064,41.1205,-76.5253
Morristown,2022-06-22 18:52:40.263,1.0944,44.2239,-93.4445
Chumuckla,2022-06-22 18:52:57.480,0.0576,30.7826,-87.2309
Hackett,2022-06-22 18:52:45.827,0.8224,35.1877,-94.4106
Van Horne,2022-06-22 18:52:42.493,1.2704,42.0083,-92.0897
Farmersville,2022-06-22 18:53:07.333,0.4768,40.1291,-76.1551
Bellefonte,2022-06-22 18:52:45.553,1.344,38.4949,-82.6911
Tioga,2022-06-22 18:52:55.307,0.6944,33.4728,-96.9186
Lake Koshkonong,2022-06-22 18:52:36.720,0.0832,42.8838,-88.9424
Spur,2022-06-22 18:52:54.350,0.736,33.4703,-100.8556
Wolcottville,2022-06-22 18:52:42.623,1.1648,41.5255,-85.3665
North English,2022-06-22 18:52:40.527,1.9456,41.5168,-92.0777
Franklin Springs,2022-06-22 18:52:45.977,0.5408,34.2840,-83.1459
Pomeroy,2022-06-22 18:53:07.530,2.544,39.9642,-75.8823
Spaulding,2022-06-22 18:52:44.827,1.5744,39.8663,-89.5447
Brookfield,2022-06-22 18:53:05.833,1.4176,40.8163,-75.0645
Hawesville,2022-06-22 18:52:46.703,0.7264,37.8962,-86.7561
Georgetown,2022-06-22 18:54:58.480,0.288,39.9426,-76.0789
Dillon,2022-06-22 18:52:53.800,0.7904,39.6213,-106.0393
Barker Ten Mile,2022-06-22 18:53:05.383,0.5152,34.6825,-78.9889
Elloree,2022-06-22 18:52:49.193,1.1616,33.5301,-80.5712
Nunapitchuk,2022-06-22 18:52:55.733,0.1664,60.8772,-162.4615
Montezuma,2022-06-22 18:52:41.893,1.9456,39.7911,-87.3694
Elwood,2022-06-22 18:52:40.800,0.4032,39.7519,-94.8890
Albany,2022-06-22 18:52:43.010,0.8832,39.2245,-82.1975
Raymond,2022-06-22 18:52:45.010,0.9376,39.3198,-89.5745
Underwood,2022-06-22 18:52:42.633,1.0816,41.3807,-95.6821
Alexandria Bay,2022-06-22 18:52:36.490,1.5744,44.3400,-75.9161
Beale AFB,2022-06-22 18:53:46.267,0.1152,39.1095,-121.3543
English,2022-06-22 18:52:43.180,0.3872,38.3408,-86.4592
Greenwood,2022-06-22 18:52:34.620,0.4384,44.7655,-90.5989
Welaka,2022-06-22 18:52:49.590,0.8,29.4822,-81.6658
Drain,2022-06-22 18:52:51.010,1.8624,43.6623,-123.3143
Kanawha,2022-06-22 18:52:40.357,0.592,42.9342,-93.7932
Mifflintown,2022-06-22 18:52:35.990,5.86464,40.5713,-77.3951
Horatio,2022-06-22 18:52:47.107,0.6592,33.9410,-94.3554
Kittredge,2022-06-22 18:52:49.910,0.624,39.6593,-105.3045
Wagram,2022-06-22 18:52:48.873,0.8064,34.8891,-79.3652
Ector,2022-06-22 18:52:52.967,1.0016,33.5793,-96.2731
Oreana,2022-06-22 18:52:44.800,2.5184,39.9379,-88.8684
Fordoche,2022-06-22 18:52:49.517,0.4832,30.5940,-91.6179
